,Collaborative,Description,Followers,Name,Tracks,URL,href,id
814,False,Score your cocktail hour with eclectic jazz covers - from Drake to Radiohead.,245,Jazz on the Rocks,25,https://open.spotify.com/playlist/6juf9A1KL8naPZFa2YngsM,https://api.spotify.com/v1/playlists/6juf9A1KL8naPZFa2YngsM,6juf9A1KL8naPZFa2YngsM
815,False,Infectiously happy hits from years past blended with the best of today's chart toppers.,670,#SundayFunday,53,https://open.spotify.com/playlist/5cdRxEiQmawJaraYYEF7Di,https://api.spotify.com/v1/playlists/5cdRxEiQmawJaraYYEF7Di,5cdRxEiQmawJaraYYEF7Di
816,False,"Stay tuned for a fresh mix of flashback hits! This week, party like it's 1999!",337,#FlashbackFriday,50,https://open.spotify.com/playlist/2dWfCGZguakRQagX7wM6Mi,https://api.spotify.com/v1/playlists/2dWfCGZguakRQagX7wM6Mi,2dWfCGZguakRQagX7wM6Mi
817,False,Psych yourself up for whatever you've got going...,1497,Amped up.,100,https://open.spotify.com/playlist/0kVaFpvoi0O4IbyJyEZckU,https://api.spotify.com/v1/playlists/0kVaFpvoi0O4IbyJyEZckU,0kVaFpvoi0O4IbyJyEZckU
818,False,Fresh takes on all of your favorite standards.,70,The New Standards,25,https://open.spotify.com/playlist/5ahhg3aywppGeJs8tXvZOo,https://api.spotify.com/v1/playlists/5ahhg3aywppGeJs8tXvZOo,5ahhg3aywppGeJs8tXvZOo
819,False,Escalating folk and chamber pop to pump up your day.,133,Up & Out,22,https://open.spotify.com/playlist/2udwObkzQEPQWbUi95SzGM,https://api.spotify.com/v1/playlists/2udwObkzQEPQWbUi95SzGM,2udwObkzQEPQWbUi95SzGM
820,False,"Slide and steel. Set your soundtrack to some moody, gritty blues folk.",147075,Acoustic Grit,57,https://open.spotify.com/playlist/37i9dQZF1DXaiAJKcabR16,https://api.spotify.com/v1/playlists/37i9dQZF1DXaiAJKcabR16,37i9dQZF1DXaiAJKcabR16
821,False,Harmonicas &amp; slide guitars for the win. Chill out with some laid back roots &amp; Americana.,794,Take it Easy,95,https://open.spotify.com/playlist/3vnx7BaCl3YmHrg3WGLedp,https://api.spotify.com/v1/playlists/3vnx7BaCl3YmHrg3WGLedp,3vnx7BaCl3YmHrg3WGLedp
822,False,"The best in Scandifolk—from Icelandic blues rock to Norwegicana. Cover: <a href=""spotify:artist:0mKLP9jGn5eAZDlaq7UYQY"">Darling West</a>",80100,Nordic Folk,89,https://open.spotify.com/playlist/37i9dQZF1DX4jUyNIMkj6N,https://api.spotify.com/v1/playlists/37i9dQZF1DX4jUyNIMkj6N,37i9dQZF1DX4jUyNIMkj6N
823,False,The best in folk and singer songwriter from the UK and Ireland.,1633,Britfolk,15,https://open.spotify.com/playlist/5XyoROE7WrTHtvcwFrhzO1,https://api.spotify.com/v1/playlists/5XyoROE7WrTHtvcwFrhzO1,5XyoROE7WrTHtvcwFrhzO1
824,False,Push play on a slowly building mix of indie folk faves as you roll out of bed and get your coffee on...,458,Morning Rituals,51,https://open.spotify.com/playlist/7iJKTAmd5aP1opVYLB3XJ4,https://api.spotify.com/v1/playlists/7iJKTAmd5aP1opVYLB3XJ4,7iJKTAmd5aP1opVYLB3XJ4
825,False,Get the most out of your day and #makeithappen.,64,#MakeitHappen,30,https://open.spotify.com/playlist/5sty33UvgJZzeyfocoOaUV,https://api.spotify.com/v1/playlists/5sty33UvgJZzeyfocoOaUV,5sty33UvgJZzeyfocoOaUV
826,False,...dancing in the mirror.,1868,Singing in the Shower...,41,https://open.spotify.com/playlist/5LtwydYUv9Um4D2toY3Wzh,https://api.spotify.com/v1/playlists/5LtwydYUv9Um4D2toY3Wzh,5LtwydYUv9Um4D2toY3Wzh
827,False,Gems from the place where indie goes acoustic. Cover: Adrianne Lenker,604786,Indie Acoustic,100,https://open.spotify.com/playlist/37i9dQZF1DWUDoJcM4v6Tm,https://api.spotify.com/v1/playlists/37i9dQZF1DWUDoJcM4v6Tm,37i9dQZF1DWUDoJcM4v6Tm
828,False,"Deep, dark, gritty, vintage sounds from the best in indie blues folk.",370,Vintage Blues Folk,48,https://open.spotify.com/playlist/6zcjhNUkQ6taQK9hxhweCj,https://api.spotify.com/v1/playlists/6zcjhNUkQ6taQK9hxhweCj,6zcjhNUkQ6taQK9hxhweCj
829,False,Score your day with some signature indie ballads.,148,Indie Ballads,57,https://open.spotify.com/playlist/0aXP5u51kHZiKvxkUPq0IL,https://api.spotify.com/v1/playlists/0aXP5u51kHZiKvxkUPq0IL,0aXP5u51kHZiKvxkUPq0IL
830,False,"A rich, mellow blend of hits to see you through your most productive days and cozy nights.",86,Barista Blend,65,https://open.spotify.com/playlist/25zEHXJzEQZU1eyF6eqEzD,https://api.spotify.com/v1/playlists/25zEHXJzEQZU1eyF6eqEzD,25zEHXJzEQZU1eyF6eqEzD
831,False,Let your worries and cares slip away ...,3545298,Relax & Unwind,90,https://open.spotify.com/playlist/37i9dQZF1DWU0ScTcjJBdj,https://api.spotify.com/v1/playlists/37i9dQZF1DWU0ScTcjJBdj,37i9dQZF1DWU0ScTcjJBdj
832,False,Sing along and enjoy the drive...,6486834,Songs to Sing in the Car,100,https://open.spotify.com/playlist/37i9dQZF1DWWMOmoXKqHTD,https://api.spotify.com/v1/playlists/37i9dQZF1DWWMOmoXKqHTD,37i9dQZF1DWWMOmoXKqHTD
833,False,"Sit and stay awhile... | Featuring new songs from Joy Williams' upcoming 2019 album, Front Porch.",101082,Front Porch,43,https://open.spotify.com/playlist/37i9dQZF1DXa2PsvJSPnPf,https://api.spotify.com/v1/playlists/37i9dQZF1DXa2PsvJSPnPf,37i9dQZF1DXa2PsvJSPnPf
834,False,"Enjoy new and classic releases from icons of folk and Americana. Cover: <a href=""spotify:artist:738OS3zrCO782uDiUN9pet"">Lee Ann Womack</a>",105501,Americana Icons,100,https://open.spotify.com/playlist/37i9dQZF1DX7tfbjVrTPnV,https://api.spotify.com/v1/playlists/37i9dQZF1DX7tfbjVrTPnV,37i9dQZF1DX7tfbjVrTPnV
835,False,"Sexy, high-drama roots & Americana packing some serious swagger.",1204440,Swagger,97,https://open.spotify.com/playlist/37i9dQZF1DWSlw12ofHcMM,https://api.spotify.com/v1/playlists/37i9dQZF1DWSlw12ofHcMM,37i9dQZF1DWSlw12ofHcMM
836,False,All your favorite hits from the decade you love most!,5838,Bring Back the 2000s,75,https://open.spotify.com/playlist/5baU2nNxC8ag8XzlHNsANg,https://api.spotify.com/v1/playlists/5baU2nNxC8ag8XzlHNsANg,5baU2nNxC8ag8XzlHNsANg
837,False,Travel the world through sound – with indie and traditional folk and acoustic from across the globe.,107,World Folk,36,https://open.spotify.com/playlist/0ByLkBLDx1AS5yXJuBTyCd,https://api.spotify.com/v1/playlists/0ByLkBLDx1AS5yXJuBTyCd,0ByLkBLDx1AS5yXJuBTyCd
838,False,'Tis the season to be melancholy.,9917,Alone on Christmas,28,https://open.spotify.com/playlist/37i9dQZF1DXbgPVq1ydgmS,https://api.spotify.com/v1/playlists/37i9dQZF1DXbgPVq1ydgmS,37i9dQZF1DXbgPVq1ydgmS
839,False,Get your creep on with these freaky 'love' songs.,21183,"Creepy, Stupid, Love",51,https://open.spotify.com/playlist/37i9dQZF1DWWTA1Ie7iu8r,https://api.spotify.com/v1/playlists/37i9dQZF1DWWTA1Ie7iu8r,37i9dQZF1DWWTA1Ie7iu8r
840,False,​Boogie along to doo-wop's greatest hits.,97154,Doo-Wop Dee Doo,30,https://open.spotify.com/playlist/37i9dQZF1DX9GxQjEBVviW,https://api.spotify.com/v1/playlists/37i9dQZF1DX9GxQjEBVviW,37i9dQZF1DX9GxQjEBVviW
841,False,Relive the good ol' days with these cheery 50s and 60s songs.,277319,Happy Days,50,https://open.spotify.com/playlist/37i9dQZF1DX84kJlLdo9vT,https://api.spotify.com/v1/playlists/37i9dQZF1DX84kJlLdo9vT,37i9dQZF1DX84kJlLdo9vT
842,False,All the hottest current Indie music you need....in one stop.,68,Indie One Stop,50,https://open.spotify.com/playlist/6OeIIMFsdtsL9VUyL6PDvX,https://api.spotify.com/v1/playlists/6OeIIMFsdtsL9VUyL6PDvX,6OeIIMFsdtsL9VUyL6PDvX
843,False,"Curl up in your favorite spot with some sweet, mellow tunes...",3485393,Your Favorite Coffeehouse,100,https://open.spotify.com/playlist/37i9dQZF1DX6ziVCJnEm59,https://api.spotify.com/v1/playlists/37i9dQZF1DX6ziVCJnEm59,37i9dQZF1DX6ziVCJnEm59
844,False,The most romantic tracks of all time... featuring today's hits and all the classics.,298677,Valentine's Day Love,100,https://open.spotify.com/playlist/37i9dQZF1DX4pAtJteyweQ,https://api.spotify.com/v1/playlists/37i9dQZF1DX4pAtJteyweQ,37i9dQZF1DX4pAtJteyweQ
845,False,Get your morning on the ropes with some ANGRY ROCK!,952,Beat Down Your Morning,22,https://open.spotify.com/playlist/4qstWgP2KMRSiTY3a1fF2R,https://api.spotify.com/v1/playlists/4qstWgP2KMRSiTY3a1fF2R,4qstWgP2KMRSiTY3a1fF2R
846,False,Push it to the limit with some serious motivation from these heavy tunes.,772453,Pumping Iron,91,https://open.spotify.com/playlist/37i9dQZF1DWZYWNM3NfvzJ,https://api.spotify.com/v1/playlists/37i9dQZF1DWZYWNM3NfvzJ,37i9dQZF1DWZYWNM3NfvzJ
847,False,Great songs by indisputable music legends.,1181078,Legendary,70,https://open.spotify.com/playlist/37i9dQZF1DWWGFQLoP9qlv,https://api.spotify.com/v1/playlists/37i9dQZF1DWWGFQLoP9qlv,37i9dQZF1DWWGFQLoP9qlv
848,False,"We married women only seem to have about four taste buds left: one for vodka, one for wine, one for cheese, and one for chocolate. This list is for us. Add friends, uncork, and enjoy.",355,Wicked Wives Wine Party ,53,https://open.spotify.com/playlist/2EcSH9oZNzBmGDNqoTdvBJ,https://api.spotify.com/v1/playlists/2EcSH9oZNzBmGDNqoTdvBJ,2EcSH9oZNzBmGDNqoTdvBJ
849,False,Enjoy the best Italian dinner of your life with this bowl full of classic songs. Buon Appetito!,103298,The Perfect Italian Dinner,91,https://open.spotify.com/playlist/37i9dQZF1DWT1R6bXL4dyW,https://api.spotify.com/v1/playlists/37i9dQZF1DWT1R6bXL4dyW,37i9dQZF1DWT1R6bXL4dyW
850,False,"Acid blues, psy-blues and the early pioneers of psychedelic rock.",112671,Acid Blues,40,https://open.spotify.com/playlist/37i9dQZF1DX5NXVhu59GCz,https://api.spotify.com/v1/playlists/37i9dQZF1DX5NXVhu59GCz,37i9dQZF1DX5NXVhu59GCz
851,False,Sunny beats and the latest heat to soundtrack your summer.,197373,Summer Heat,50,https://open.spotify.com/playlist/37i9dQZF1DWX1UA045EoPG,https://api.spotify.com/v1/playlists/37i9dQZF1DWX1UA045EoPG,37i9dQZF1DWX1UA045EoPG
852,False,"A 100-track collection of insanely good progressive rock creations, from classic acts like Yes and Genesis to lesser-known international gems.",119664,Prog Rock Monsters,100,https://open.spotify.com/playlist/37i9dQZF1DX0uqkwkR49kK,https://api.spotify.com/v1/playlists/37i9dQZF1DX0uqkwkR49kK,37i9dQZF1DX0uqkwkR49kK
853,False,"Electrified jazz, complex beats and virtuoso playing.",71907,Fusion Fest,50,https://open.spotify.com/playlist/37i9dQZF1DX0aSJooo0zWR,https://api.spotify.com/v1/playlists/37i9dQZF1DX0aSJooo0zWR,37i9dQZF1DX0aSJooo0zWR
854,False,Wake up in your makeup? Rock it.,60,#Hotmess,24,https://open.spotify.com/playlist/2Rah43YvyO765e4gACIDef,https://api.spotify.com/v1/playlists/2Rah43YvyO765e4gACIDef,2Rah43YvyO765e4gACIDef
855,False,Channel some chilled-out back yard vibes.,665754,Chill as Folk,90,https://open.spotify.com/playlist/37i9dQZF1DWVl5gPCRkquk,https://api.spotify.com/v1/playlists/37i9dQZF1DWVl5gPCRkquk,37i9dQZF1DWVl5gPCRkquk
856,False,A blend of the best from years past—from indie folk and pop grass to roots rock and Americana. Cover: Fleet Foxes,480174,Roots Revival,100,https://open.spotify.com/playlist/37i9dQZF1DX9crXQ0wuuXE,https://api.spotify.com/v1/playlists/37i9dQZF1DX9crXQ0wuuXE,37i9dQZF1DX9crXQ0wuuXE
857,False,"Ten hours of ultimate jams —all long, all live.",89,Ultimate Live Jams,43,https://open.spotify.com/playlist/5bjjHyKeiGnYdupfr3UUCW,https://api.spotify.com/v1/playlists/5bjjHyKeiGnYdupfr3UUCW,5bjjHyKeiGnYdupfr3UUCW
858,False,A collection of classic short stories perfect for a lazy afternoon or relaxing commute.,16827,Short Stories,65,https://open.spotify.com/playlist/37i9dQZF1DWXmUJqjFaQNQ,https://api.spotify.com/v1/playlists/37i9dQZF1DWXmUJqjFaQNQ,37i9dQZF1DWXmUJqjFaQNQ
859,False,Love Books? Free your reading from the tyranny of page and screen with this collection of audiobooks. Follow for frequent additions!,182690,Audiobooks,100,https://open.spotify.com/playlist/37i9dQZF1DX1L0MDB1OhZy,https://api.spotify.com/v1/playlists/37i9dQZF1DX1L0MDB1OhZy,37i9dQZF1DX1L0MDB1OhZy
860,False,A fresh and varied selection of nonfiction — updated weekly.,7449,Editor's Choice: Nonfiction,59,https://open.spotify.com/playlist/37i9dQZF1DX3sMl692aSSY,https://api.spotify.com/v1/playlists/37i9dQZF1DX3sMl692aSSY,37i9dQZF1DX3sMl692aSSY
861,False,"A selection of some of our favorite fiction – featuring short stories, novels, plays, and more.",10579,Editor's Choice: Fiction,94,https://open.spotify.com/playlist/37i9dQZF1DX4jokLVYoXC3,https://api.spotify.com/v1/playlists/37i9dQZF1DX4jokLVYoXC3,37i9dQZF1DX4jokLVYoXC3
862,False,"Renowned for her part in the Chicago Black Renaissance, the <a href=""spotify:artist:4H2657mM3Y4j6ITcmHOf21"">writer</a> reads her own poems and the work of her contemporaries.",5463,Margaret Walker,52,https://open.spotify.com/playlist/37i9dQZF1DX1pKjqvkDHkD,https://api.spotify.com/v1/playlists/37i9dQZF1DX1pKjqvkDHkD,37i9dQZF1DX1pKjqvkDHkD
863,False,Odes to springtime...,6495,Poems for Spring,32,https://open.spotify.com/playlist/37i9dQZF1DX451eXIMllLB,https://api.spotify.com/v1/playlists/37i9dQZF1DX451eXIMllLB,37i9dQZF1DX451eXIMllLB
864,False,"Modern, eccentric, ironic, progressive, bohemian, experimental, cheeky, romantic... poetry.",24169,A Hipster's Guide to Poetry,30,https://open.spotify.com/playlist/37i9dQZF1DX1DnmMwIpYQk,https://api.spotify.com/v1/playlists/37i9dQZF1DX1DnmMwIpYQk,37i9dQZF1DX1DnmMwIpYQk
865,False,Playful poems and amusing rhymes for the young at heart.,5860,A Child's Garden of Verses,41,https://open.spotify.com/playlist/37i9dQZF1DX1C9bnJXVI4K,https://api.spotify.com/v1/playlists/37i9dQZF1DX1C9bnJXVI4K,37i9dQZF1DX1C9bnJXVI4K
866,False,Une collection des plus beaux poèmes de la langue française.,7745,La poésie française,46,https://open.spotify.com/playlist/37i9dQZF1DX7ufqCXkhnSb,https://api.spotify.com/v1/playlists/37i9dQZF1DX7ufqCXkhnSb,37i9dQZF1DX7ufqCXkhnSb
867,False,Step from poem to poem — glittering — and distill amazing sense from ordinary meanings.,11501,Emily Dickinson,100,https://open.spotify.com/playlist/37i9dQZF1DWSZQ5nlFnjFF,https://api.spotify.com/v1/playlists/37i9dQZF1DWSZQ5nlFnjFF,37i9dQZF1DWSZQ5nlFnjFF
868,False,A collection of some of the most romantic and sensual poems in the English language.,43049,Love Poems,35,https://open.spotify.com/playlist/37i9dQZF1DXe8ssiX0naPV,https://api.spotify.com/v1/playlists/37i9dQZF1DXe8ssiX0naPV,37i9dQZF1DXe8ssiX0naPV
869,False,"Happy Shakespeare Day & National Poetry Month! Lovely, temperate, devouring... indelible recordings of every Shakespearean poem.",21507,Shakespeare: The Poetry,100,https://open.spotify.com/playlist/37i9dQZF1DWX5a9hO78SUQ,https://api.spotify.com/v1/playlists/37i9dQZF1DWX5a9hO78SUQ,37i9dQZF1DWX5a9hO78SUQ
870,False,"Within these words, ""midnight's all a glimmer, and noon a purple glow..."" Classic performances of Yeats' poems alongside the voice of the man himself.",4871,The Selected W. B. Yeats,42,https://open.spotify.com/playlist/37i9dQZF1DWZFQPyPt2dUz,https://api.spotify.com/v1/playlists/37i9dQZF1DWZFQPyPt2dUz,37i9dQZF1DWZFQPyPt2dUz
871,False,Welcome the voice of Robert Frost and his daughter Lesley Frost into your reading room...,9626,The Robert Frost Reading Room,64,https://open.spotify.com/playlist/37i9dQZF1DX3OlXSlU6epG,https://api.spotify.com/v1/playlists/37i9dQZF1DX3OlXSlU6epG,37i9dQZF1DX3OlXSlU6epG
872,False,Listen to poet Dylan Thomas read great works – both his own and those of others.,3696,Readings from Dylan Thomas,100,https://open.spotify.com/playlist/37i9dQZF1DWSTOUZR8UoNY,https://api.spotify.com/v1/playlists/37i9dQZF1DWSTOUZR8UoNY,37i9dQZF1DWSTOUZR8UoNY
873,False,"The Harlem Renaissance comes alive once more as the <a href=""spotify:artist:1mNcebzTg5QlHEY4WYhLSm"">innovative poet</a> and his cohorts read and discuss his work.",18724,This Is Langston Hughes,57,https://open.spotify.com/playlist/37i9dQZF1DX7R9e00hBCQT,https://api.spotify.com/v1/playlists/37i9dQZF1DX7R9e00hBCQT,37i9dQZF1DX7R9e00hBCQT
874,False,Emotional fervor and man's mystic relationship with nature are just a few of the prototypical themes featured in this playlist of Romantic poetry.,11523,The Romantics,100,https://open.spotify.com/playlist/37i9dQZF1DWZDPloxGJ3JZ,https://api.spotify.com/v1/playlists/37i9dQZF1DWZDPloxGJ3JZ,37i9dQZF1DWZDPloxGJ3JZ
875,False,"Over 70 poems by women read by the authors themselves, featuring Rita Dove, Elizabeth Bishop, Gertrude Stein, and more.",75153,Poetry: In Their Own Voices,82,https://open.spotify.com/playlist/37i9dQZF1DWWfysDOTP12D,https://api.spotify.com/v1/playlists/37i9dQZF1DWWfysDOTP12D,37i9dQZF1DWWfysDOTP12D
876,False,Readings from some of the best minds of the beat generation.,20093,The Beats,100,https://open.spotify.com/playlist/37i9dQZF1DXaUR9QvMCPsb,https://api.spotify.com/v1/playlists/37i9dQZF1DXaUR9QvMCPsb,37i9dQZF1DXaUR9QvMCPsb
877,False,&quot;I think my poems come immediately out of the sensuous and emotional experiences I have...&quot; Hear the voice that penned the poems.,15924,Sylvia Plath,41,https://open.spotify.com/playlist/37i9dQZF1DX2G2VrXHSPQG,https://api.spotify.com/v1/playlists/37i9dQZF1DX2G2VrXHSPQG,37i9dQZF1DX2G2VrXHSPQG
878,False,"""My candle burns at both ends; It will not last the night; But ah, my foes, and oh, my friends — It gives a lovely light!""",3046,Edna St. Vincent Millay,18,https://open.spotify.com/playlist/37i9dQZF1DWU73wUKShGqj,https://api.spotify.com/v1/playlists/37i9dQZF1DWU73wUKShGqj,37i9dQZF1DWU73wUKShGqj
879,False,"Selections of modern poetry, featuring readings from the poets themselves.",20956,Modern Poetry,100,https://open.spotify.com/playlist/37i9dQZF1DX26cFbtLr0Wn,https://api.spotify.com/v1/playlists/37i9dQZF1DX26cFbtLr0Wn,37i9dQZF1DX26cFbtLr0Wn
880,False,"From brooding skepticism and ardent romance to utter whimsy and nonsense, explore the Victorian sensibility, as displayed in some of the era's best poetry.",5202,The Victorians,100,https://open.spotify.com/playlist/37i9dQZF1DWZxkZk4wnQ5T,https://api.spotify.com/v1/playlists/37i9dQZF1DWZxkZk4wnQ5T,37i9dQZF1DWZxkZk4wnQ5T
881,False,Tales of high action and grand adventures...,17248,Action & Adventure,71,https://open.spotify.com/playlist/37i9dQZF1DXaIjTCDpbgLL,https://api.spotify.com/v1/playlists/37i9dQZF1DXaIjTCDpbgLL,37i9dQZF1DXaIjTCDpbgLL
882,False,"A chronology of Sir Arthur Conan Doyle's best Sherlock Holmes' adventures, followed by rare and vintage radio and audio adaptations.",45879,The Adventures of Sherlock Holmes,100,https://open.spotify.com/playlist/37i9dQZF1DWY3FN0WeKCeB,https://api.spotify.com/v1/playlists/37i9dQZF1DWY3FN0WeKCeB,37i9dQZF1DWY3FN0WeKCeB
883,False,"Settle down with a nice cup of tea and enjoy the novels, stories, poems, and letters of Emily, Charlotte, Anne, and Patrick Branwell Brontë.",13279,The Brontës,100,https://open.spotify.com/playlist/37i9dQZF1DX8uVDy7wwKj9,https://api.spotify.com/v1/playlists/37i9dQZF1DX8uVDy7wwKj9,37i9dQZF1DX8uVDy7wwKj9
884,False,Experience the beloved classics of Charles Dickens.,13739,Charles Dickens' Classics,67,https://open.spotify.com/playlist/37i9dQZF1DX3pCvCNjYFEt,https://api.spotify.com/v1/playlists/37i9dQZF1DX3pCvCNjYFEt,37i9dQZF1DX3pCvCNjYFEt
885,False,"""...when genuine passion moves you, say what you've got to say, and say it hot."" Selected readings of D. H. Lawrence's poetry, novels, short stories, and letters.",3779,The Selected D. H. Lawrence,84,https://open.spotify.com/playlist/37i9dQZF1DXdOlMB0hApiu,https://api.spotify.com/v1/playlists/37i9dQZF1DXdOlMB0hApiu,37i9dQZF1DXdOlMB0hApiu
886,False,"The essential Poe listening experience, from vintage radio versions to contemporary readings.",37297,The Essential Edgar Allan Poe,66,https://open.spotify.com/playlist/37i9dQZF1DWVezbGpUvpz7,https://api.spotify.com/v1/playlists/37i9dQZF1DWVezbGpUvpz7,37i9dQZF1DWVezbGpUvpz7
887,False,"Flaubert, Hugo, Balzac, Dumas, Stendhal, Maupassant... audio versions of classic French novels and short stories.",15467,French Literature,40,https://open.spotify.com/playlist/37i9dQZF1DWWhtNzColB0d,https://api.spotify.com/v1/playlists/37i9dQZF1DWWhtNzColB0d,37i9dQZF1DWWhtNzColB0d
888,False,"A collection of Blake's 7 radio dramas, featuring the Audio Adventures and Early Years series. ",2315,Blake’s 7: The Audio Series,100,https://open.spotify.com/playlist/37i9dQZF1DWTKyGuxpLg8Z,https://api.spotify.com/v1/playlists/37i9dQZF1DWTKyGuxpLg8Z,37i9dQZF1DWTKyGuxpLg8Z
889,False,You might want to leave a light on when listening to these chilling performances of H. P. Lovecraft's horror fiction....,29362,The H. P. Lovecraft Compendium,63,https://open.spotify.com/playlist/37i9dQZF1DX7QXVqVJ8y93,https://api.spotify.com/v1/playlists/37i9dQZF1DX7QXVqVJ8y93,37i9dQZF1DX7QXVqVJ8y93
890,False,"A collection of classic and contemporary Irish short stories, novels, plays, poetry, and historical artifacts in English and Irish.",11060,Irish Lit,100,https://open.spotify.com/playlist/37i9dQZF1DWV1duDvis8iF,https://api.spotify.com/v1/playlists/37i9dQZF1DWV1duDvis8iF,37i9dQZF1DWV1duDvis8iF
891,False,"A collection of all things Austen, including audiobooks, poetry, and cinematic scores.",31738,Jane Austen,100,https://open.spotify.com/playlist/37i9dQZF1DWWC5ySVGqQA1,https://api.spotify.com/v1/playlists/37i9dQZF1DWWC5ySVGqQA1,37i9dQZF1DWWC5ySVGqQA1
892,False,"A selection of Joyce's works, some from the voice of the man himself.",2592,Joyceana,40,https://open.spotify.com/playlist/37i9dQZF1DX8OySgVjsS4X,https://api.spotify.com/v1/playlists/37i9dQZF1DX8OySgVjsS4X,37i9dQZF1DX8OySgVjsS4X
893,False,Les plus grands romans et autres nouvelles de la littérature française.,4562,La littérature française,95,https://open.spotify.com/playlist/37i9dQZF1DX8pbyATDkUwW,https://api.spotify.com/v1/playlists/37i9dQZF1DX8pbyATDkUwW,37i9dQZF1DX8pbyATDkUwW
894,False,For your listening pleasure: relax with classic literature and the best of Hollywood and Broadway on the air. Updated regularly.,19121,Vintage Radio Dramas,30,https://open.spotify.com/playlist/37i9dQZF1DWZ8QVh1ew4PD,https://api.spotify.com/v1/playlists/37i9dQZF1DWZ8QVh1ew4PD,37i9dQZF1DWZ8QVh1ew4PD
895,False,"A collection of myths, fairy tales, and fables from across the globe.",60464,Mythologies,88,https://open.spotify.com/playlist/37i9dQZF1DWVMdJ6HSmTWs,https://api.spotify.com/v1/playlists/37i9dQZF1DWVMdJ6HSmTWs,37i9dQZF1DWVMdJ6HSmTWs
896,False,"Danger, mystery, and tangled webs of intrigue lie ahead.... ",20358,Radio Crime Dramas,28,https://open.spotify.com/playlist/37i9dQZF1DXddisSfoYY5n,https://api.spotify.com/v1/playlists/37i9dQZF1DXddisSfoYY5n,37i9dQZF1DXddisSfoYY5n
897,False,"Cozy up with Chekhov's classic short stories, or settle in for a longer listen with Tolstoy, Dostoyevsky, and other Russian greats.",9069,Russian Lit,65,https://open.spotify.com/playlist/37i9dQZF1DXd6ydjpSDa3z,https://api.spotify.com/v1/playlists/37i9dQZF1DXd6ydjpSDa3z,37i9dQZF1DXd6ydjpSDa3z
898,False,"A collection of classic horror and spooky stories, from Stoker to Hitchcock.",115587,Scary Stories,100,https://open.spotify.com/playlist/37i9dQZF1DX0RGhgSIsFBm,https://api.spotify.com/v1/playlists/37i9dQZF1DX0RGhgSIsFBm,37i9dQZF1DX0RGhgSIsFBm
899,False,"Verne, Huxley, Wells... a classic collection of science fiction.",26389,Science Fiction,100,https://open.spotify.com/playlist/37i9dQZF1DWVeoTQF8RBFh,https://api.spotify.com/v1/playlists/37i9dQZF1DWVeoTQF8RBFh,37i9dQZF1DWVeoTQF8RBFh
900,False,Classic science fiction performed for the airwaves.,20152,Sci-Fi Radio Dramas,42,https://open.spotify.com/playlist/37i9dQZF1DXb0DT3bG5Uc1,https://api.spotify.com/v1/playlists/37i9dQZF1DXb0DT3bG5Uc1,37i9dQZF1DXb0DT3bG5Uc1
901,False,Be not afeard... this playlist is full of sounds and sweet airs that give delight. These are Shakespeare's comedies.,8731,Shakespeare: The Comedies,50,https://open.spotify.com/playlist/37i9dQZF1DX7ZEwRWHSfUr,https://api.spotify.com/v1/playlists/37i9dQZF1DX7ZEwRWHSfUr,37i9dQZF1DX7ZEwRWHSfUr
902,False,"David Tennant, Sir Ian McKellen, and other inspired prophets of Shakespeare's histories await...",6864,Shakespeare: The Histories,87,https://open.spotify.com/playlist/37i9dQZF1DXbozqSbDnSno,https://api.spotify.com/v1/playlists/37i9dQZF1DXbozqSbDnSno,37i9dQZF1DXbozqSbDnSno
903,False,"For never were there stories of more woe.... than those found in these masterful performances, adaptations, and readings of Shakespeare's Tragedies.",13880,Shakespeare: The Tragedies,100,https://open.spotify.com/playlist/37i9dQZF1DX5lw1wrxWyPu,https://api.spotify.com/v1/playlists/37i9dQZF1DX5lw1wrxWyPu,37i9dQZF1DX5lw1wrxWyPu
904,False,Fairy tales and children's classics sure to satisfy your inner child...,363,Stories for your Inner Child,56,https://open.spotify.com/playlist/5TQKebIP2y3YGxoklr72aV,https://api.spotify.com/v1/playlists/5TQKebIP2y3YGxoklr72aV,5TQKebIP2y3YGxoklr72aV
905,False,A selection of classic short stories and literature by women.,53875,Women's Lit,39,https://open.spotify.com/playlist/37i9dQZF1DX5nERjWj1zmg,https://api.spotify.com/v1/playlists/37i9dQZF1DX5nERjWj1zmg,37i9dQZF1DX5nERjWj1zmg
906,False,Learn Spanish with a collection of audio courses that will take you from beginner lessons to advanced conversations – featuring essential travel phrases and vocabulary!,141050,Learn Spanish,100,https://open.spotify.com/playlist/37i9dQZF1DXc6li3e9oatQ,https://api.spotify.com/v1/playlists/37i9dQZF1DXc6li3e9oatQ,37i9dQZF1DXc6li3e9oatQ
907,False,Advice on writing everything from college compositions to mystery novels and children's books.,8183,How to Write...,100,https://open.spotify.com/playlist/37i9dQZF1DX0IquWoRS2Rk,https://api.spotify.com/v1/playlists/37i9dQZF1DX0IquWoRS2Rk,37i9dQZF1DX0IquWoRS2Rk
908,False,"An extensive collection of lectures on art, literature, philosophy, psychology, and anthropology from American scholar Joseph Campbell. ",29386,The Lectures of Joseph Campbell,100,https://open.spotify.com/playlist/37i9dQZF1DXameWHxm60IU,https://api.spotify.com/v1/playlists/37i9dQZF1DXameWHxm60IU,37i9dQZF1DXameWHxm60IU
