Playlist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,valence,artist_popularity,explicit,pop,rock,folk,mellow,indie,rap,house,r&b,stomp and holler,singer-songwriter,edm,quiet storm,contemporary,christmas,funk,metal,alternative,adult standards,americana,soul,blues,hip hop,motown,punk,disco,other,track_remast,track_live,track_feat,track_remix,track_radio,playlist_picks,playlist_top,playlist_find,time_sign_0.0,time_sign_3.0,time_sign_4.0,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,Followers
4NAi06Izmj4CPqmMuY1RsE,0.09766264999999999,0.6221500000000001,236557.45,0.78205,0.05382673200000001,0.19274,-5.9655499999999995,37.45,0.049030000000000004,121.83635,0.61345,70.95,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52.0
4SJ51ZOUgnrv5GjY1GCZAL,0.32927999999999996,0.39330000000000004,486567.0,0.3547,0.24982334,0.31625,-14.386600000000001,5.9,0.07094000000000002,119.96660000000001,0.26369999999999993,83.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,633.0
4drXxn0GpOXXG6Rp5RvXca,0.075866656,0.73624,203795.12,0.59392,0.518504132,0.153228,-9.439599999999999,14.92,0.09497200000000001,121.89795999999998,0.66984,37.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,125.0
4fFfXVLYv59XIfPdUvMqKC,0.5498213333333332,0.5232962962962963,281682.44444444444,0.512888888888889,0.35668948148148155,0.1754592592592593,-10.519444444444444,1.962962962962963,0.05280000000000001,123.22485185185184,0.3221185185185186,28.88888888888889,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,111.0
4ftQXs8PU4QMqPLMaJG7QT,0.0071095358620689685,0.40223103448275865,255052.7931034483,0.9145517241379311,0.2319689913793103,0.23133793103448283,-4.520413793103449,22.24137931034483,0.09756206896551725,140.89096551724137,0.3117344827586207,50.6551724137931,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.0
4j0G7LOHRpKYDDXa8lxUik,0.32967885999999985,0.6519999999999999,245674.32,0.5443619999999998,0.009151012200000001,0.13152,-10.615139999999998,34.44,0.04968,111.52030000000002,0.6550300000000001,61.54,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,517.0
4lCv0oN3gPxoqvXmA3cDjS,0.178938,0.70405,249315.9,0.65975,5.3431e-05,0.13614500000000002,-6.484799999999998,58.2,0.07647,111.82395000000001,0.6088999999999999,79.75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,54.0
4lgseztVwmKQ8MNETPVIny,0.60606,0.59756,238858.68,0.37300000000000005,0.02982668239999999,0.14302800000000004,-9.47156,65.16,0.057215999999999996,115.77700000000003,0.408376,81.68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,33.0
4lwqQxljF1Rge3X4eMzdza,0.25300500000000004,0.6479999999999999,255520.7,0.6979999999999998,0.0008198999999999999,0.2566,-6.6059,56.1,0.21527000000000002,119.1203,0.4357500000000001,91.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.0
4mM7tVGeVv4dOFPTlftofk,0.01230510169014085,0.3976197183098592,261717.2676056338,0.8733239436619715,0.23725891042253516,0.23394225352112666,-5.444084507042253,18.450704225352112,0.08069859154929578,128.14670422535204,0.35812394366197176,48.929577464788736,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33.0
4muFXNJjmJvLWdHmx0PKYO,0.07203350625000003,0.6423125,248246.97916666666,0.7595833333333332,0.3422720168749999,0.21088541666666663,-6.271666666666667,9.25,0.10661041666666665,133.57152083333335,0.47755416666666667,46.4375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.0
4nGMejqlEJh82huRHZ19cE,0.13926999999999998,0.6205,249630.6,0.779,0.000173374,0.11562999999999998,-5.334099999999999,22.6,0.048850000000000005,129.8854,0.6539999999999999,69.7,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,251.0
4nInziu6O7lNV0ucn8w7YV,0.15385137000000002,0.5971000000000001,236514.66,0.7299000000000001,0.09559976350000002,0.19498099999999993,-6.239580000000002,20.38,0.079044,122.07299999999998,0.53355,62.72,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,900.0
4nftZhTZDARHbC2oX5l2Vw,0.25762379999999996,0.6722,264647.58,0.5980499999999999,0.0028622816,0.161412,-7.737000000000002,38.64,0.06562600000000002,123.08444,0.54901,63.36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,518.0
4njfFyb4EgzewhH9kTQuwN,0.2609258823529412,0.6402941176470589,211306.29411764705,0.6573529411764706,0.029569070588235293,0.18234117647058823,-6.030117647058823,16.176470588235293,0.055088235294117646,114.06735294117644,0.521,50.64705882352941,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,95.0
4p3lupatTubTWpTgCZjgpk,0.06218186999999999,0.5738000000000001,217290.25,0.8267000000000001,0.00037491650000000005,0.19417999999999996,-5.656750000000001,26.4,0.050685,135.2846,0.58305,61.35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13044.0
4pL8YJw0ts5YcpxEgl1LiL,0.16707390000000003,0.3888,266151.7,0.6783999999999999,0.025898895999999998,0.14777999999999997,-6.7326999999999995,57.3,0.039380000000000005,106.7963,0.2925,72.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31.0
4qq3MCSLrDgYx7RfJBDvij,0.4681589285714286,0.536607142857143,271881.96428571426,0.47753571428571445,0.04786966428571428,0.225325,-11.957464285714282,47.25,0.040557142857142854,117.89496428571431,0.50825,70.32142857142857,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.0
4qstWgP2KMRSiTY3a1fF2R,0.0014215727272727274,0.5085000000000002,211964.13636363635,0.9279999999999998,0.03793430863636362,0.20057727272727277,-4.357272727272728,43.72727272727273,0.09520454545454546,121.86536363636365,0.5573181818181818,62.81818181818182,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,952.0
4ruhrP9ntTdDMpjrk22v9u,0.17859109999999997,0.6499,192021.0,0.71235,0.008201531,0.14668999999999996,-6.775700000000002,27.15,0.102235,128.18905000000004,0.6962,60.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23.0
4sEKPcBYLcW3woDviiaigj,0.38530666,0.46744,245769.16,0.5193139999999999,0.11396483039999998,0.17689199999999997,-9.928500000000001,26.88,0.038768000000000004,125.69444000000003,0.42988200000000004,66.68,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,141.0
4se8FxjaBGTHCTXIPoJlc0,0.14818791304347825,0.5122608695652173,236521.34782608695,0.7495217391304348,0.0738487143478261,0.18867391304347828,-7.752521739130433,49.82608695652174,0.0816,124.48026086956521,0.47539130434782606,68.8695652173913,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1074.0
4tSzT9BRuf3qRJDbPz4SlS,0.46034895238095236,0.5932857142857143,247329.09523809524,0.4040952380952381,0.025362338095238097,0.17405714285714285,-10.296238095238094,39.714285714285715,0.05204285714285714,119.36080952380951,0.3668095238095238,74.14285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45.0
4uLnCAHJw65SyFXXmBSuc0,0.27619495,0.5415000000000001,232612.7,0.6967500000000001,0.025493864999999998,0.20519500000000002,-6.915449999999998,33.3,0.07312,126.91085000000001,0.5473999999999999,69.05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1014.0
50l7KMPuO1jMnpofYHCwV1,0.1798023319512195,0.582390243902439,227583.21951219512,0.6958292682926831,0.08221921365853659,0.17598536585365854,-6.586048780487804,21.634146341463413,0.10662682926829267,121.47807317073172,0.4771780487804878,54.36585365853659,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1390.0
52FOMIrumGaNXnwKfrlAVf,0.3389547931034483,0.5885862068965517,237063.62068965516,0.640293103448276,0.09983742689655171,0.1989379310344828,-8.842724137931036,20.896551724137932,0.08730689655172413,121.18220689655173,0.6668413793103448,54.827586206896555,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,390.0
52JrW4dL2mDe1Dneq0vH1I,0.43603000000000003,0.48649999999999993,218175.7,0.6069,0.000808915,0.17289000000000002,-6.222599999999999,1.7,0.06749999999999999,108.76989999999998,0.5772,53.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37.0
52rJQYDn9Q5dufvGPqqzgf,0.42887440000000004,0.5255599999999998,215313.2,0.512368,0.0218566424,0.199832,-8.855039999999997,29.92,0.048487999999999996,119.0034,0.506536,64.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,199.0
53yqWl4VM0iD34tl27ABhY,0.21406719999999996,0.5205333333333334,225527.1,0.7107666666666667,0.11636464500000002,0.21316,-7.5059,31.4,0.07010000000000001,115.82969999999999,0.5450666666666668,69.73333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,624.0
54LbSpjd64NjKPUyYAGkNU,0.8782608695652173,0.4278695652173912,250619.86956521738,0.17667826086956523,0.008942958260869565,0.12161304347826087,-14.189695652173915,27.347826086956523,0.03922608695652174,110.89404347826085,0.24921739130434784,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1607.0
57clV3IPw1TXSWdzzDVDwp,0.17335122222222224,0.5987777777777777,208501.38888888888,0.6965555555555555,0.039478227777777784,0.21305000000000004,-6.3807777777777765,31.88888888888889,0.07110555555555556,119.35905555555554,0.5264444444444444,57.666666666666664,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,234.0
5BQyCxfPfCno0PuTqkZUgb,0.6102463999999999,0.5695279999999999,190772.12,0.430888,0.227870448,0.202252,-13.013119999999999,27.52,0.066584,113.29043999999998,0.6245919999999999,52.68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2442.0
5Co3nToduGTXXF1ra9gXB3,0.33066200000000007,0.5842600000000001,235750.92,0.5536200000000001,0.007251758000000001,0.14872000000000002,-9.544280000000004,30.04,0.04196199999999999,125.30240000000003,0.565126,58.52,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,401.0
5Dn14a8hNIhT3NLLjUUBGL,0.1018018008108108,0.5512972972972972,228773.5810810811,0.7759999999999998,0.01861341500000001,0.24259864864864866,-5.870635135135135,33.12162162162162,0.0801364864864865,119.81170270270269,0.5441891891891892,68.3108108108108,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37.0
5H22bACwDGRsIQQyE9oy3I,0.6505199999999999,0.48572000000000004,216532.84,0.3935600000000001,0.1042992996,0.138056,-10.351320000000001,14.92,0.035368,110.07023999999997,0.314376,29.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.0
5Ir6gs0eXKyPj3Qin8uEun,0.5529109999999999,0.5860000000000001,169942.55,0.5593499999999999,0.053626995499999996,0.24909000000000003,-9.9016,15.45,0.07034,123.01315000000002,0.74095,57.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,126.0
5JOn3LSfpbCrOQ7azB4S6C,0.11784596250000001,0.5565124999999999,225299.5875,0.7562500000000001,0.05222370625,0.16087874999999996,-6.065012500000002,18.3625,0.07348500000000004,128.66323750000004,0.4673687499999998,51.125,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16801.0
5JXV7ioEqB9ZA1b1RjSLVg,0.635176,0.5370799999999999,232785.72,0.38444,0.1278898484,0.151272,-10.963,25.28,0.034620000000000005,107.71132000000003,0.274428,47.04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,159.0
5JdIoXkjfuyWmDdDnznmq1,0.371940419512195,0.5019878048780486,216741.60975609755,0.573218292682927,0.029288636219512193,0.15505243902439028,-8.523926829268289,19.98780487804878,0.04738170731707317,128.41923170731707,0.5118048780487804,33.5609756097561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23336.0
5LrQkRUFFuKWAJCECd2X9y,0.45111179999999995,0.49755000000000005,337239.75,0.5140800000000001,0.162027865,0.27216,-11.2879,25.7,0.05623999999999999,123.57540000000002,0.5380999999999999,58.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40.0
5LtwydYUv9Um4D2toY3Wzh,0.11641612195121949,0.6426829268292682,234887.82926829267,0.6777804878048781,0.0008376151219512192,0.2051292682926829,-5.65360975609756,54.75609756097561,0.07725365853658538,121.97941463414637,0.4951951219512196,81.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1868.0
5McngUiuALFIS4VVF4oko5,0.14093722945945938,0.44305405405405396,188718.1891891892,0.8472432432432434,0.12611984918918917,0.19512702702702706,-5.204162162162161,13.891891891891891,0.09405945945945948,129.892,0.4727405405405406,48.486486486486484,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120.0
5MkJ5KSzz4wmCpIFvM6pFT,0.2074652,0.5128,249110.6,0.7337,0.004593989000000001,0.13898,-6.540699999999999,26.9,0.049780000000000005,121.81769999999999,0.37052000000000007,50.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27.0
5PzDJIsyNnFxgu0t6Lf41G,0.18015406049999996,0.4857525000000001,254002.625,0.68985,0.3953557255000001,0.2633374999999999,-7.446999999999998,18.375,0.09043999999999999,125.35552500000001,0.4101799999999999,46.625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,205.0
5Q9dGaDLzwijaWkI4yFfSk,0.10068768955555556,0.5166444444444445,226919.88888888888,0.803622222222222,0.11851790755555558,0.17429777777777783,-5.505622222222222,23.044444444444444,0.07777777777777778,127.47366666666666,0.5042177777777777,48.91111111111111,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22.0
5QJWqaFakKuM6oAr6v9U2f,0.6974253125,0.40459374999999986,205047.90625,0.3248625,0.0007747165624999999,0.1410375,-11.47759375,34.125,0.03696875000000001,117.420625,0.32583437499999995,48.0625,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0
5QOzTki17fEWKoUVcvTrI2,0.22053119999999998,0.5538,224467.1,0.6374000000000001,0.034744107499999996,0.20211500000000004,-6.22025,43.15,0.054320000000000014,122.29095000000002,0.44545,73.7,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50.0
5QZZbWjNVjynssxTuO3f0f,0.3380355,0.5224,229292.15,0.63325,0.19738368350000002,0.24718,-8.69015,35.4,0.15583,116.41184999999999,0.49078,59.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32.0
5TQKebIP2y3YGxoklr72aV,0.8415596153846155,0.5522692307692306,325121.73076923075,0.14796667307692304,0.3605795073076923,0.12924615384615387,-21.104807692307688,13.403846153846153,0.42630576923076924,103.53471153846152,0.3302807692307692,45.61538461538461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,363.0
5TUU1rXz87AipJYg92AXFg,0.13753599999999996,0.6894800000000001,242586.74,0.7015400000000003,0.0061831614000000005,0.18832000000000002,-5.655800000000002,40.12,0.09762000000000003,108.18127999999999,0.6431280000000003,68.9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,697.0
5VvCwhF9WqXKUaJLtJfeXn,0.1595786428571429,0.6825,254110.82142857142,0.7695714285714288,4.648214285714287e-06,0.2768964285714285,-5.440142857142857,19.071428571428573,0.17540000000000003,115.69882142857139,0.5231928571428571,67.78571428571429,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,53.0
